62466 ,Fårö ,Gotland ,05 ,57.9167 ,19.1333 ,4
62467 ,Fårö ,Gotland ,05 ,57.9167 ,19.1333 ,4
74950 ,Ekolsund ,Uppsala ,21 ,59.6167 ,17.3667 ,4
73494 ,Strömsholm ,Västmanland ,25 ,59.5333 ,16.25 ,4
13220 ,Saltsjö-boo ,Stockholm ,26 ,59.3173 ,18.255 ,4
19040 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19045 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19046 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19047 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19050 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19060 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,4
19090 ,Stockholm-Arlanda ,Stockholm ,26 ,59.6352 ,17.9125 ,
19587 ,Stockholm ,Stockholm ,26 ,59.3326 ,18.0649 ,4
21845 ,Vintrie ,Skåne ,27 ,55.55 ,12.9667 ,4
23040 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,4
23041 ,Klågerup ,Skåne ,27 ,55.6 ,13.25 ,4
23053 ,Alnarp ,Skåne ,27 ,55.6583 ,13.0833 ,4
23302 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23361 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23362 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23363 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23364 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23365 ,Bara ,Skåne ,27 ,55.5833 ,13.2 ,
23375 ,Klagerup ,Skåne ,27 ,55.5833 ,13.2 ,
23376 ,Klågerup ,Skåne ,27 ,55.6 ,13.25 ,
23456 ,Alnarp ,Skåne ,27 ,55.6583 ,13.0833 ,
26172 ,Häljarp ,Skåne ,27 ,55.85 ,12.9167 ,4
26173 ,Häljarp ,Skåne ,27 ,55.85 ,12.9167 ,4
26620 ,Munka-ljungby ,Skåne ,27 ,56.25 ,12.9667 ,4
42720 ,Billdal ,Västra Götaland ,28 ,57.5667 ,11.9333 ,4
42724 ,Billdal ,Västra Götaland ,28 ,57.5667 ,11.9333 ,4
18600 ,Vallentuna ,Stockholm ,AB ,Vallentuna ,0115 ,59.5344 ,18.0776 ,4
45116 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45117 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45118 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45119 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45121 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45122 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45123 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45124 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45125 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45126 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45127 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45130 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45131 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45132 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45133 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45134 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45140 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45141 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45142 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45143 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45144 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45145 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,
45150 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45151 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45152 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45153 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45154 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45155 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45160 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45161 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45162 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45163 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45170 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45171 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45172 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45173 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45175 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45176 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45177 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45180 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45181 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45182 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45183 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45184 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45185 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45190 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,
45191 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45192 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45193 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45194 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45195 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45196 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45197 ,Uddevalla ,Västra Götaland ,O ,Uddevalla ,1485 ,58.3478 ,11.9424 ,4
45901 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45921 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45922 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45923 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45930 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45931 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45932 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45933 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45980 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45991 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45993 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
45994 ,Ljungskile ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2167 ,11.9167 ,4
47392 ,Henån ,Västra Götaland ,O ,Uddevalla ,1485 ,58.2385 ,11.676 ,4
45201 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45204 ,Nordkoster ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,1
45205 ,Sydkoster ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,1
45221 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45222 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45223 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45224 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45230 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45231 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45232 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45233 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45234 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45235 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45236 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45237 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45238 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45240 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45250 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45251 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45252 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45260 ,Skee ,Västra Götaland ,O ,Strömstad ,1486 ,58.9333 ,11.3167 ,4
45270 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,
45271 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,
45280 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45283 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45285 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45290 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45291 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45292 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45293 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45294 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45295 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45296 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45297 ,Strömstad ,Västra Götaland ,O ,Strömstad ,1486 ,58.9394 ,11.1712 ,4
45796 ,Lur ,Västra Götaland ,O ,Strömstad ,1486 ,58.8167 ,11.3333 ,4
46064 ,Frändefors ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5 ,12.2833 ,4
46065 ,Brålanda ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5667 ,12.3667 ,4
46193 ,Västra Tunhem ,Västra Götaland ,O ,Vänersborg ,1487 ,58.2997 ,12.4 ,4
46200 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46201 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46202 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46221 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46222 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46223 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46224 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46228 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46230 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46231 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46232 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46233 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46234 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46235 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46236 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46237 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46238 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46240 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46241 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46242 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46250 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46251 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46252 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46253 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46254 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46255 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46256 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46260 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46261 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46269 ,Frändefors ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5 ,12.2833 ,
46273 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46280 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46281 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46282 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46285 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46287 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46291 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46293 ,Vänersborg ,Västra Götaland ,O ,Vänersborg ,1487 ,58.3807 ,12.3234 ,4
46294 ,Frändefors ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5 ,12.2833 ,
46295 ,Frändefors ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5 ,12.2833 ,
46296 ,Frändefors ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5 ,12.2833 ,
46297 ,Frändefors ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5 ,12.2833 ,
46406 ,Brålanda ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5667 ,12.3667 ,
46461 ,Brålanda ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5667 ,12.3667 ,
46462 ,Brålanda ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5667 ,12.3667 ,
46463 ,Brålanda ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5667 ,12.3667 ,
46464 ,Brålanda ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5667 ,12.3667 ,
46465 ,Brålanda ,Västra Götaland ,O ,Vänersborg ,1487 ,58.5667 ,12.3667 ,
46821 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46822 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46830 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46831 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46832 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46833 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46834 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46880 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46881 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46882 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46890 ,Vargön ,Västra Götaland ,O ,Vänersborg ,1487 ,58.356 ,12.3906 ,4
46020 ,Sjuntorp ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2 ,12.2167 ,4
46021 ,Upphärad ,Västra Götaland ,O ,Trollhättan ,1488 ,58.1667 ,12.2833 ,4
46100 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46101 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46104 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46106 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46111 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,
46112 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46121 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46122 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46123 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46124 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46125 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46126 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46127 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46129 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46130 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46131 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46132 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46133 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46134 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46135 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46137 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46138 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46139 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46140 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46141 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46142 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46143 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46144 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46150 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46151 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46152 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46153 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46154 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46155 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46157 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46158 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46159 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46160 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46161 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46162 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46163 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46164 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46165 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46166 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46167 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46168 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,
46170 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46171 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46173 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46177 ,Sjuntorp ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2 ,12.2167 ,
46178 ,Sjuntorp ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2 ,12.2167 ,
46179 ,Upphärad ,Västra Götaland ,O ,Trollhättan ,1488 ,58.1667 ,12.2833 ,
46180 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46181 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46182 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46183 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46184 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46185 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46188 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46191 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46192 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,
46194 ,TROLLHÄTTAN ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2 ,12.2167 ,
46195 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46196 ,Sjuntorp ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2 ,12.2167 ,
46197 ,Sjuntorp ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2 ,12.2167 ,
46198 ,Trollhättan ,Västra Götaland ,O ,Trollhättan ,1488 ,58.2837 ,12.2886 ,4
46199 ,Upphärad ,Västra Götaland ,O ,Trollhättan ,1488 ,58.1667 ,12.2833 ,
44100 ,Alingsås ,Västra Götaland ,O ,Alingsås ,1489 ,57.9303 ,12.5334 ,4
44101 ,Alingsås ,Västra Götaland ,O ,Alingsås ,1489 ,57.9303 ,12.5334 ,4
44111 ,Sollebrunn ,Västra Götaland ,O ,Alingsås ,1489 ,57.9303 ,12.5334 ,
44115 ,Alingsås ,Västra Götaland ,O ,Alingsås ,1489 ,57.9303 ,12.5334 ,4
44116 ,Alingsås ,Västra Götaland ,O ,Alingsås ,1489 ,57.9303 ,12.5334 ,4
44117 ,Alingsås ,Västra Götaland ,O ,Alingsås ,1489 ,57.9303 ,12.5334 ,4
44118 ,Alingsås ,Västra Götaland ,O ,Alingsås ,1489 ,57.9303 ,12.5334 ,4
